classifier,regressor,probability_quantile,return_quantile,probability_threshold,return_threshold,precision,recall,f1,balanced_accuracy,roc_auc,total_return,sharpe_ratio,win_rate,maximum_drawdown,number_of_trades,excess_return,excess_sharpe,classification_pass,economic_pass,objective_score
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.25,0.65,0.3305155800542801,0.001078563824749232,0.4329896907216495,0.30434782608695654,0.3574468085106383,0.47701467737468844,0.46086033416412814,-0.2506641868062065,-1.3671416376571675,0.4329896907216495,-0.29361857649771883,97,-0.3469118565966005,-3.2140365786563376,False,False,-1.784610510874565
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.25,0.7000000000000001,0.3305155800542801,0.0017879771412612363,0.43373493975903615,0.2608695652173913,0.3257918552036199,0.4807532539462752,0.46086033416412814,-0.19532108259807157,-1.0629403096751273,0.43373493975903615,-0.2627192279742868,83,-0.2915687523884656,-2.9098352506742975,False,False,-1.3665785791365423
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.25,0.75,0.3305155800542801,0.0025303023667765275,0.42857142857142855,0.21739130434782608,0.28846153846153844,0.48130711714206587,0.46086033416412814,-0.12559087218019693,-0.6765619431838318,0.42857142857142855,-0.19882946740196294,70,-0.22183854197059094,-2.523456884183002,False,False,-0.8361810952155846
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.25,0.8,0.3305155800542801,0.0033291282966078114,0.44642857142857145,0.18115942028985507,0.25773195876288657,0.49185359549524604,0.46086033416412814,-0.03222559598694208,-0.12670985154561604,0.44642857142857145,-0.10285804075374827,56,-0.1284732657773361,-1.9736047925447862,False,False,-0.10336167433659371
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.0,0.3584787872911696,-0.018681383528925868,0.44660194174757284,0.6666666666666666,0.5348837209302325,0.470276008492569,0.46086033416412814,-0.3357014591017248,-1.3100799852896676,0.44660194174757284,-0.44111687897274665,206,-0.4319491288921188,-3.1569749262888376,False,False,-2.2396125902720123
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.05,0.3584787872911696,-0.011220221795411888,0.44776119402985076,0.6521739130434783,0.5309734513274337,0.4725837718083633,0.46086033416412814,-0.3225886859134006,-1.2540763984151477,0.44776119402985076,-0.44542840134299444,201,-0.4188363557037946,-3.100971339414318,False,False,-2.1442277091873776
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.1,0.3584787872911696,-0.009071713796754559,0.45408163265306123,0.644927536231884,0.5329341317365269,0.4816994369057509,0.46086033416412814,-0.2779389986478077,-1.03951899583256,0.45408163265306123,-0.4208465770904284,196,-0.3741866684382017,-2.88641393683173,False,False,-1.799921340921659
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.15000000000000002,0.3584787872911696,-0.007655889145703553,0.46842105263157896,0.644927536231884,0.5426829268292683,0.500807717160528,0.46086033416412814,-0.1988721370135551,-0.6841911408238551,0.46842105263157896,-0.36081468975395803,190,-0.2951198068039491,-2.5310860818230254,False,False,-1.1898289115959146
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.2,0.3584787872911696,-0.00636130022705564,0.4673913043478261,0.6231884057971014,0.5341614906832298,0.49949229207052526,0.46086033416412814,-0.1956429273005328,-0.6760330217835016,0.4673913043478261,-0.34922628555255397,184,-0.2918905970909268,-2.5229279627826715,False,False,-1.1713120323625026
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.25,0.3584787872911696,-0.005266555385015697,0.46368715083798884,0.6014492753623188,0.5236593059936908,0.4949921536047263,0.46086033416412814,-0.21004630449832729,-0.7443321655003428,0.46368715083798884,-0.360879492315738,179,-0.3062939742887213,-2.591227106499513,False,False,-1.2888884293605214
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.30000000000000004,0.3584787872911696,-0.004139716281066249,0.47023809523809523,0.572463768115942,0.5163398692810458,0.5027923936121111,0.46086033416412814,-0.19357583895439912,-0.6814622078368454,0.47023809523809523,-0.3723982214406889,168,-0.2898235087447931,-2.5283571488360157,False,False,-1.1718298618878185
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.35000000000000003,0.3584787872911696,-0.0033630573565138983,0.4601226993865031,0.5434782608695652,0.4983388704318937,0.4914843533647189,0.46086033416412814,-0.22169265103993163,-0.8218178860642067,0.4601226993865031,-0.3846084783881505,163,-0.31794032083032564,-2.668712827063377,False,False,-1.4005043878675076
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.4,0.3584787872911696,-0.0024738381459459085,0.4503311258278146,0.4927536231884058,0.47058823529411764,0.48204560140312014,0.46086033416412814,-0.21724098716727636,-0.8084584125779619,0.4503311258278146,-0.3794647909858394,151,-0.31348865695767036,-2.655353353577132,False,False,-1.3856512599475617
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.45,0.3584787872911696,-0.0018595374655029574,0.43795620437956206,0.43478260869565216,0.43636363636363634,0.4721683744115204,0.46086033416412814,-0.2411307542905161,-0.9720047707475418,0.43795620437956206,-0.3824963592755234,137,-0.3373784240809101,-2.818899711746712,False,False,-1.5999670987975139
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.5,0.3584787872911696,-0.001009416988900463,0.44,0.39855072463768115,0.41825095057034223,0.4763454260131081,0.46086033416412814,-0.23336718414439372,-0.973879108185973,0.44,-0.3500761492921288,125,-0.32961485393478773,-2.820774049185143,False,False,-1.5557224708103639
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.55,0.3584787872911696,-0.0005414132890820598,0.4396551724137931,0.3695652173913043,0.4015748031496063,0.47777623926890056,0.46086033416412814,-0.20875908005843846,-0.8713898710933574,0.4396551724137931,-0.33950821844004864,116,-0.30500674984883247,-2.7182848120925276,False,False,-1.3797127811066026
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.6000000000000001,0.3584787872911696,0.0006012838507175389,0.44761904761904764,0.34057971014492755,0.3868312757201646,0.48557647927628544,0.46086033416412814,-0.19042106026697136,-0.7997375413132691,0.44761904761904764,-0.3143181450680518,105,-0.2866687300573654,-2.646632482312439,False,False,-1.2472107773184928
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.65,0.3584787872911696,0.001078563824749232,0.43617021276595747,0.2971014492753623,0.35344827586206895,0.4797609157204837,0.46086033416412814,-0.2477416704837453,-1.3539640722474533,0.43617021276595747,-0.29086358840864035,94,-0.3439893402741393,-3.2008590132466237,False,False,-1.7635429259750681
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.7000000000000001,0.3584787872911696,0.0017879771412612363,0.43209876543209874,0.2536231884057971,0.319634703196347,0.48031477891627433,0.46086033416412814,-0.19323337964210963,-1.0549365899702248,0.43209876543209874,-0.2608063864497422,81,-0.28948104943250363,-2.901831530969395,False,False,-1.3541672085254532
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.75,0.3584787872911696,0.0025303023667765275,0.4264705882352941,0.21014492753623187,0.2815533980582524,0.48086864211206504,0.46086033416412814,-0.12332225735583502,-0.6663530399172042,0.4264705882352941,-0.1967508667912562,68,-0.21956992714622903,-2.5132479809163746,False,False,-0.8224025751720668
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.30000000000000004,0.8,0.3584787872911696,0.0033291282966078114,0.4444444444444444,0.17391304347826086,0.25,0.4914151204652451,0.46086033416412814,-0.02971474918796535,-0.11265852864983612,0.4444444444444444,-0.10053044662927002,54,-0.12596241897835936,-1.9595534696490062,False,False,-0.08737082001505667
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.0,0.38233804250472714,-0.018681383528925868,0.453125,0.6304347826086957,0.5272727272727272,0.48082248684574913,0.46086033416412814,-0.3158162308814564,-1.2320236832255893,0.453125,-0.424387174290489,192,-0.4120639006718504,-3.0789186242247597,False,False,-2.0944592925923864
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.05,0.38233804250472714,-0.011220221795411888,0.4574468085106383,0.6231884057971014,0.5276073619631901,0.48675343856734055,0.46086033416412814,-0.2880862089558164,-1.0975527287208895,0.4574468085106383,-0.41718249902913385,188,-0.3843338787462104,-2.9444476697200597,False,False,-1.8816349645181731
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.1,0.38233804250472714,-0.009071713796754559,0.4644808743169399,0.6159420289855072,0.5295950155763239,0.49586910366472814,0.46086033416412814,-0.24116238664994727,-0.8788835665747248,0.4644808743169399,-0.39134865284068865,183,-0.3374100564403413,-2.725778507573895,False,False,-1.5213593268985708
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.15000000000000002,0.38233804250472714,-0.007655889145703553,0.480225988700565,0.6159420289855072,0.5396825396825397,0.5149773839195052,0.46086033416412814,-0.15806842580002378,-0.5160577027953019,0.480225988700565,-0.34666149912070887,177,-0.2543160955904178,-2.362952643794472,True,False,-0.884571274699867
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.2,0.38233804250472714,-0.00636130022705564,0.4797687861271676,0.6014492753623188,0.5337620578778135,0.5141004338595034,0.46086033416412814,-0.15816800664577835,-0.5212496346143984,0.4797687861271676,-0.3376167362283281,173,-0.25441567643617236,-2.3681445756135684,False,False,-0.8892297851154085
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.25,0.38233804250472714,-0.005266555385015697,0.47619047619047616,0.5797101449275363,0.5228758169934641,0.5096002953937044,0.46086033416412814,-0.1732424358377288,-0.5901238114299845,0.47619047619047616,-0.3385016413727999,168,-0.2694901056281228,-2.4370187524291547,False,False,-1.0103389906584925
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.30000000000000004,0.38233804250472714,-0.004139716281066249,0.4810126582278481,0.5507246376811594,0.5135135135135135,0.514215822025293,0.46086033416412814,-0.15819459695075466,-0.5340355616526012,0.4810126582278481,-0.34486267441499774,158,-0.25444226674114867,-2.3809305026517715,True,False,-0.9050235443908586
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.35000000000000003,0.38233804250472714,-0.0033630573565138983,0.47058823529411764,0.5217391304347826,0.4948453608247423,0.5029077817779009,0.46086033416412814,-0.1875450126171624,-0.6752281581339369,0.47058823529411764,-0.3576086470278048,153,-0.2837926824075564,-2.522123099133107,False,False,-1.1422424143173726
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.4,0.38233804250472714,-0.0024738381459459085,0.45774647887323944,0.47101449275362317,0.4642857142857143,0.49028431644050585,0.46086033416412814,-0.19384100868457066,-0.7107463544765292,0.45774647887323944,-0.3609143683134205,142,-0.29008867847496467,-2.5576412954756993,False,False,-1.211254269363401
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.45,0.38233804250472714,-0.0018595374655029574,0.4496124031007752,0.42028985507246375,0.4344569288389513,0.4840302778547032,0.46086033416412814,-0.2011754690128953,-0.7815457033123681,0.4496124031007752,-0.3499841257588663,129,-0.2974231388032893,-2.6284406443115382,False,False,-1.291789843302522
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.5,0.38233804250472714,-0.001009416988900463,0.452991452991453,0.38405797101449274,0.41568627450980394,0.488207329456291,0.46086033416412814,-0.19300313851482198,-0.7767569346002585,0.452991452991453,-0.315856956709769,117,-0.289250808305216,-2.6236518755994287,False,False,-1.2432150635535089
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.55,0.38233804250472714,-0.0005414132890820598,0.44545454545454544,0.35507246376811596,0.3951612903225806,0.4832687159604911,0.46086033416412814,-0.1883280481857117,-0.7735356256007316,0.44545454545454544,-0.32245332618078304,110,-0.2845757179761057,-2.620430566599902,False,False,-1.2246993356365745
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.6000000000000001,0.38233804250472714,0.0006012838507175389,0.45454545454545453,0.32608695652173914,0.379746835443038,0.4910689559678759,0.46086033416412814,-0.16951651311286953,-0.6990848761122905,0.45454545454545453,-0.29661280718727157,99,-0.26576418290326353,-2.5459798171114607,False,False,-1.088476570949141
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.65,0.38233804250472714,0.001078563824749232,0.4431818181818182,0.2826086956521739,0.34513274336283184,0.4852533924120742,0.46086033416412814,-0.22831722778934338,-1.2420724472182072,0.4431818181818182,-0.27255261856091784,88,-0.3245648975797374,-3.0889673882173776,False,False,-1.612201977140891
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.7000000000000001,0.38233804250472714,0.0017879771412612363,0.45454545454545453,0.2536231884057971,0.32558139534883723,0.49305363241945904,0.46086033416412814,-0.1592588788573428,-0.8475957848953487,0.45454545454545453,-0.2296775155099443,77,-0.2555065486477368,-2.6944907258945188,False,False,-1.0751725075174152
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.75,0.38233804250472714,0.0025303023667765275,0.4393939393939394,0.21014492753623187,0.28431372549019607,0.4872380688636574,0.46086033416412814,-0.10899310087775438,-0.5766338995456085,0.4393939393939394,-0.18362188910566368,66,-0.2052407706681484,-2.423528840544779,False,False,-0.7034547267228006
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.3500000000000001,0.8,0.38233804250472714,0.0033291282966078114,0.46153846153846156,0.17391304347826086,0.25263157894736843,0.49778454721683746,0.46086033416412814,-0.013855593068266225,-0.01484879668347361,0.46153846153846156,-0.09290659239439636,52,-0.11010326285866023,-1.8617437376826438,False,False,0.04341288774715874
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.0,0.410317337152109,-0.018681383528925868,0.4576271186440678,0.5869565217391305,0.5142857142857142,0.48774577679313214,0.46086033416412814,-0.30883641220271885,-1.2400731564764704,0.4576271186440678,-0.4142184122764768,177,-0.40508408199311285,-3.0869680974756406,False,False,-2.0571044431705876
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.05,0.410317337152109,-0.011220221795411888,0.46285714285714286,0.5869565217391305,0.5175718849840255,0.4941152035447245,0.46086033416412814,-0.296783853022594,-1.1785453022261512,0.46285714285714286,-0.40594316304930533,175,-0.39303152281298803,-3.0254402432253213,False,False,-1.9608937997103766
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.1,0.410317337152109,-0.009071713796754559,0.4678362573099415,0.5797101449275363,0.517799352750809,0.5000461552663159,0.46086033416412814,-0.25852094430255146,-0.9940599154467523,0.4678362573099415,-0.38630496142318194,171,-0.35476861409294547,-2.8409548564459226,False,False,-1.6667979479448525
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.15000000000000002,0.410317337152109,-0.007655889145703553,0.4819277108433735,0.5797101449275363,0.5263157894736842,0.5159697221452968,0.46086033416412814,-0.18417085465001581,-0.6545455710313894,0.4819277108433735,-0.3394250386727129,166,-0.2804185244404098,-2.50144051203056,True,False,-1.0932630677979223
HistGradientBoostingClassifier,HistGradientBoostingRegressor,0.40000000000000013,0.2,0.410317337152109,-0.00636130022705564,0.4785276073619632,0.5652173913043478,0.5182724252491694,0.5119080587094987,0.46086033416412814,-0.19751158160799043,-0.7209889531514232,0.4785276073619632,-0.3394250386727127,163,-0.29375925139838444,-2.5678838941505933,False,False,-1.2006434887908455
